url	first_seen	portal	title	company	status	location
https://job-boards.greenhouse.io/opentable/jobs/8606925002	2026-07-05	greenhouse-api	Sr. Analyst, Revenue Strategy & Operations	OpenTable	added	Toronto, Canada
https://job-boards.greenhouse.io/opentable/jobs/8494041002	2026-07-05	greenhouse-api	Sr. Manager, Revenue Strategy & Operations (Hybrid)	OpenTable	added	Toronto, Canada
https://job-boards.greenhouse.io/opentable/jobs/8495745002	2026-07-05	greenhouse-api	Sr. Manager, Revenue Strategy & Operations (Remote)	OpenTable	added	Vancouver, Canada
https://job-boards.greenhouse.io/soci/jobs/5834944004	2026-07-05	greenhouse-api	Vice President, Brand and Market Strategy	SOCi	added	Toronto, Canada (Hybrid); Vancouver, Canada (Hybrid)
https://job-boards.greenhouse.io/marqeta/jobs/7915151	2026-07-05	greenhouse-api	Director, GTM Operations	Marqeta	added	Oakland, CA
https://job-boards.greenhouse.io/marqeta/jobs/6908099	2026-07-05	greenhouse-api	Senior Manager, IT Product Management	Marqeta	added	Toronto, Canada; Vancouver, Canada
https://job-boards.greenhouse.io/marqeta/jobs/7848950	2026-07-05	greenhouse-api	Senior Manager, Network Operations	Marqeta	added	Toronto, Canada; Vancouver, Canada
https://job-boards.greenhouse.io/humanagency/jobs/7581379003	2026-07-05	greenhouse-api	Chief of Staff	Human Agency	added	US or Canada
https://job-boards.greenhouse.io/humanagency/jobs/7663496003	2026-07-05	greenhouse-api	Chief of Staff - Atlanta	Human Agency	added	Atlanta
https://job-boards.greenhouse.io/humanagency/jobs/7663494003	2026-07-05	greenhouse-api	Chief of Staff - Austin	Human Agency	added	Austin
https://job-boards.greenhouse.io/humanagency/jobs/7663499003	2026-07-05	greenhouse-api	Chief of Staff - Bay Area	Human Agency	added	Bay Area
https://job-boards.greenhouse.io/humanagency/jobs/7663495003	2026-07-05	greenhouse-api	Chief of Staff - Chicago	Human Agency	added	Chicago
https://job-boards.greenhouse.io/humanagency/jobs/7663507003	2026-07-05	greenhouse-api	Chief of Staff - Dallas	Human Agency	added	Dallas
https://job-boards.greenhouse.io/humanagency/jobs/7663509003	2026-07-05	greenhouse-api	Chief of Staff - Minneapolis	Human Agency	added	Minneapolis
https://job-boards.greenhouse.io/humanagency/jobs/7663501003	2026-07-05	greenhouse-api	Chief of Staff - Montreal	Human Agency	added	Montreal
https://job-boards.greenhouse.io/humanagency/jobs/7663498003	2026-07-05	greenhouse-api	Chief of Staff - New York City	Human Agency	added	New York City
https://job-boards.greenhouse.io/humanagency/jobs/7663508003	2026-07-05	greenhouse-api	Chief of Staff - Phoenix	Human Agency	added	Phoenix
https://job-boards.greenhouse.io/humanagency/jobs/7663503003	2026-07-05	greenhouse-api	Chief of Staff - Seattle	Human Agency	added	Seattle
https://job-boards.greenhouse.io/humanagency/jobs/7663500003	2026-07-05	greenhouse-api	Chief of Staff - Toronto	Human Agency	added	Toronto
https://job-boards.greenhouse.io/humanagency/jobs/7724119003	2026-07-05	greenhouse-api	Chief of Staff to the Founder	Human Agency	added	Nashville
https://job-boards.greenhouse.io/humanagency/jobs/7694143003	2026-07-05	greenhouse-api	Chief of Staff to the Managing Director of AI	Human Agency	added	Calgary, Canada
https://job-boards.greenhouse.io/humanagency/jobs/7663502003	2026-07-05	greenhouse-api	Chief of Staff - Vancouver	Human Agency	added	Vancouver
https://job-boards.greenhouse.io/humanagency/jobs/7695143003	2026-07-05	greenhouse-api	Head of Business Development	Human Agency	added	Chicago, IL
https://job-boards.greenhouse.io/humanagency/jobs/7668078003	2026-07-05	greenhouse-api	Managing Director of Technology	Human Agency	added	US or Canada
https://job-boards.greenhouse.io/humanagency/jobs/7668354003	2026-07-05	greenhouse-api	Managing Director of Technology - Austin	Human Agency	added	Austin
https://job-boards.greenhouse.io/humanagency/jobs/7668355003	2026-07-05	greenhouse-api	Managing Director of Technology - Chicago	Human Agency	added	Chicago
https://job-boards.greenhouse.io/humanagency/jobs/7668362003	2026-07-05	greenhouse-api	Managing Director of Technology - San Francisco	Human Agency	added	San Francisco
https://job-boards.greenhouse.io/humanagency/jobs/7668365003	2026-07-05	greenhouse-api	Managing Director of Technology - St Louis	Human Agency	added	St Louis
https://job-boards.greenhouse.io/humanagency/jobs/7668361003	2026-07-05	greenhouse-api	Managing Director of Technology - Toronto	Human Agency	added	Toronto
https://job-boards.greenhouse.io/humanagency/jobs/7668368003	2026-07-05	greenhouse-api	Managing Director of Technology - Vancouver	Human Agency	added	Vancouver
https://www.brex.com/careers/8551699002?gh_jid=8551699002	2026-07-05	greenhouse-api	BizOps Senior Manager (Technical)	Brex	added	Salt Lake City, Utah, United States
https://www.brex.com/careers/8433546002?gh_jid=8433546002	2026-07-05	greenhouse-api	Director of Product, Growth/AI	Brex	added	Vancouver, British Columbia, Canada
https://www.brex.com/careers/8579396002?gh_jid=8579396002	2026-07-05	greenhouse-api	Manager, Banking Operations	Brex	added	Salt Lake City, Utah, United States
https://www.brex.com/careers/8615156002?gh_jid=8615156002	2026-07-05	greenhouse-api	Manager, CX AI Strategy	Brex	added	Seattle, Washington, United States
https://www.brex.com/careers/8597895002?gh_jid=8597895002	2026-07-05	greenhouse-api	Payment Operations Analyst	Brex	added	Vancouver, British Columbia, Canada
https://www.brex.com/careers/8535366002?gh_jid=8535366002	2026-07-05	greenhouse-api	Senior Manager, Compensation	Brex	added	San Francisco, California, United States
https://www.brex.com/careers/8372636002?gh_jid=8372636002	2026-07-05	greenhouse-api	Senior Marketing Operations Manager, Product-Led Growth	Brex	added	San Francisco, California, United States
https://jobs.ashbyhq.com/procurify/4ed6cefc-4f28-48ea-bb90-7e95ec97a51f	2026-07-05	ashby-api	Product Strategy & Operations Lead	Procurify	added	Canada Remote
https://jobs.ashbyhq.com/procurify/0e3d547c-01b3-4269-a8a6-a8564d6e4b58	2026-07-05	ashby-api	Marketing Operations Manager	Procurify	added	Canada Remote
https://jobs.ashbyhq.com/1password/c1002e41-2b98-43b4-9e21-a082abee2b32	2026-07-05	ashby-api	Senior Manager Implementation and Onboarding	1Password	added	Remote (United States | Canada)
https://jobs.ashbyhq.com/1password/ceabb3f0-288d-4879-a33e-a04386e96fd4	2026-07-05	ashby-api	Senior Revenue Strategy Analyst	1Password	added	Remote US
https://jobs.ashbyhq.com/1password/d932bdb2-da1d-419f-90a1-6d831f0316b3	2026-07-05	ashby-api	Senior Director, EPD Operations	1Password	added	Remote (United States | Canada)
https://careers.telus.com/job/Ottawa-Senior-Strategy-Manager-People-and-Performance-Excellence-%2C-TELUS-Retail-Limited-%28TRL%29-ON-K1P-0A6/601468717/	2026-07-05	successfactors-api	Senior Strategy Manager - People and Performance Excellence , TELUS Retail Limited (TRL)	TELUS	added	Ottawa
https://careers.telus.com/job/Toronto-Senior-Strategy-Manager-11-Communications%2C-Personalization-Strategy-ON-M5J-2V5/603217917/	2026-07-05	successfactors-api	Senior Strategy Manager - 1:1 Communications, Personalization Strategy	TELUS	added	Toronto
https://careers.telus.com/job/Calgary-Sr_-Program-Manager-National-Fibre-Program-Office-AB-T2P-1M6/604030617/	2026-07-05	successfactors-api	Sr. Program Manager - National Fibre Program Office	TELUS	added	Calgary
https://careers.telus.com/job/Toronto-Marketing-Manager-Omni-channel-Strategy-&-Enablement-ON-M5J-2V5/603135417/	2026-07-05	successfactors-api	Marketing Manager - Omni-channel Strategy & Enablement	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Senior-Strategy-Manager-Channel-PMO%2C-TECh-ON-M5J-2V5/603944517/	2026-07-05	successfactors-api	Senior Strategy Manager Channel PMO, TECh	TELUS	added	Toronto
https://careers.telus.com/job/Vancouver-Senior-Strategy-Manager%2C-Base-Management-Customer-Journey%2C-Enterprise-and-Public-Business-BC-V6B-3K9/603945217/	2026-07-05	successfactors-api	Senior Strategy Manager, Base Management - Customer Journey, Enterprise and Public Business	TELUS	added	Vancouver
https://careers.telus.com/job/Edmonton-Manager-Technology-Strategy%2C-Network-Automation-Platform-AB-T5J-0E5/603969517/	2026-07-05	successfactors-api	Manager - Technology Strategy, Network Automation Platform	TELUS	added	Edmonton
https://careers.telus.com/job/Edmonton-Marketing-Manager-Channel-Strategy-&-Enablement-%28Alberta%29-AB/599570817/	2026-07-05	successfactors-api	Marketing Manager - Channel Strategy & Enablement (Alberta)	TELUS	added	Edmonton
https://careers.telus.com/job/Vancouver-Sr-Program-Manager-BC-V6B-0M3/603915217/	2026-07-05	successfactors-api	Sr Program Manager	TELUS	added	Vancouver
https://careers.telus.com/job/Edmonton-Sr_-Strategy-Manager-Migrations-Center-of-Excellence-AB-T5J-0E5/603926717/	2026-07-05	successfactors-api	Sr. Strategy Manager - Migrations Center of Excellence	TELUS	added	Edmonton
https://careers.telus.com/job/Toronto-Director-People-&-Culture-Operations-%28Global%29-ON-M5J-2V5/602976017/	2026-07-05	successfactors-api	Director - People & Culture Operations (Global)	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Senior-Strategy-Manager-Fibre-Municipal-Engagement-%28Ontario%29-ON-M5J-2V5/602977717/	2026-07-05	successfactors-api	Senior Strategy Manager - Fibre Municipal Engagement (Ontario)	TELUS	added	Toronto
https://careers.telus.com/job/Montr%C3%A9al-Bilingual-Sr_-Strategy-Manager-Fibre-Municipal-Engagement-%28Quebec%29-QC/602983217/	2026-07-05	successfactors-api	Bilingual Sr. Strategy Manager - Fibre Municipal Engagement (Quebec)	TELUS	added	Montréal
https://careers.telus.com/job/Burnaby-Product-Operations-Framework-&-Process-Specialist-BC/602909317/	2026-07-05	successfactors-api	Product Operations Framework & Process Specialist	TELUS	added	Burnaby
https://careers.telus.com/job/Toronto-Senior-Program-Manager-ON-M5J-2V5/603847917/	2026-07-05	successfactors-api	Senior Program Manager	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Senior-Program-Manager%2C-AI-Program-Delivery-&-Operations-ON-M5J-2V5/603869317/	2026-07-05	successfactors-api	Senior Program Manager, AI Program Delivery & Operations	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Strategy-Manager%2C-GTM-Adoption-&-Operations-SMB-AI-Transformation-ON-M5J-2V5/603870217/	2026-07-05	successfactors-api	Strategy Manager, GTM Adoption & Operations - SMB AI Transformation	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Senior-Strategy-Manager-Talent-Acquisition-&-Retention%2C-TELUS-Retail-Limited-%28TRL%29-ON-M5J-2V5/601119817/	2026-07-05	successfactors-api	Senior Strategy Manager - Talent Acquisition & Retention, TELUS Retail Limited (TRL)	TELUS	added	Toronto
https://careers.telus.com/job/Vancouver-Senior-Program-Manager%2C-Enterprise-Cultural-Transformation-%28Skills-Based-Talent-Management%29-BC-V6B-0M3/601962017/	2026-07-05	successfactors-api	Senior Program Manager, Enterprise Cultural Transformation (Skills-Based Talent Management)	TELUS	added	Vancouver
https://careers.telus.com/job/Montr%C3%A9al-Clinic-Operations-Coordinator-%28temporary%29-QC-H3A-3J2/603804317/	2026-07-05	successfactors-api	Clinic Operations Coordinator (temporary)	TELUS	added	Montréal
https://careers.telus.com/job/Vancouver-Senior-Strategy-Manager-Retail-Experience-BC-V6B-3K9/603811517/	2026-07-05	successfactors-api	Senior Strategy Manager - Retail Experience	TELUS	added	Vancouver
https://careers.telus.com/job/Calgary-Strategy-Manager-Capital-Governance-&-Strategy-AB/603776717/	2026-07-05	successfactors-api	Strategy Manager - Capital Governance & Strategy	TELUS	added	Calgary
https://careers.telus.com/job/Edmonton-Sr_-Program-Manager%2C-Fibre-Build-to-Market-Engagement-%28West%29-AB-T5J-0E5/603675917/	2026-07-05	successfactors-api	Sr. Program Manager, Fibre Build-to-Market Engagement (West)	TELUS	added	Edmonton
https://careers.telus.com/job/Toronto-Partner-&-Director%2C-Head-of-Portfolio-Operations-TELUS-Global-Ventures-ON-M5J-2V5/603676117/	2026-07-05	successfactors-api	Partner & Director, Head of Portfolio Operations - TELUS Global Ventures	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Business-Analyst-II-Pharmacy-Operations-ON-M5J-2V5/603695017/	2026-07-05	successfactors-api	Business Analyst II - Pharmacy Operations	TELUS	added	Toronto
https://careers.telus.com/job/Calgary-Business-Analyst-II-Pharmacy-Operations-%28Temporary-18-month-contract%29-AB-T2P-0W4/603695217/	2026-07-05	successfactors-api	Business Analyst II - Pharmacy Operations (Temporary - 18 month contract)	TELUS	added	Calgary
https://careers.telus.com/job/Toronto-Mgr-Workforce-Mgmt-Payvider-Operations-ON-M5J-2V5/603640417/	2026-07-05	successfactors-api	Mgr-Workforce Mgmt - Payvider Operations	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Administrative-Associate-Home-Health-Monitoring-Operations-%28Bilingual-EnglishFrench%29-ON-M5J-2V5/603640817/	2026-07-05	successfactors-api	Administrative Associate - Home Health Monitoring Operations (Bilingual - English/French)	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Senior-Consultant%2C-Strategy-&-Partnerships-ON-M5J-2V5/603657517/	2026-07-05	successfactors-api	Senior Consultant, Strategy & Partnerships	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Manager%2C-Communications-&-Personalization-Strategy-&-11-Base-Growth-ON-M5J-2V5/602641217/	2026-07-05	successfactors-api	Manager, Communications & Personalization Strategy & 1:1 Base Growth	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Senior-Strategy-Manager-ON-M5J-2V5/603550817/	2026-07-05	successfactors-api	Senior Strategy Manager	TELUS	added	Toronto
https://careers.telus.com/job/Vancouver-Senior-Strategy-Manager%2C-Strategic-Channel-Transformation-Lead-BC-V6B-0M3/603523817/	2026-07-05	successfactors-api	Senior Strategy Manager, Strategic Channel Transformation Lead	TELUS	added	Vancouver
https://careers.telus.com/job/Toronto-Operations-Manager-Payvider-Operations-ON-M5J-2V5/603530617/	2026-07-05	successfactors-api	Operations Manager - Payvider Operations	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Senior-Program-Manager-TELUS-Health-Cybersecurity-ON-M5J-2V5/603487917/	2026-07-05	successfactors-api	Senior Program Manager- TELUS Health Cybersecurity	TELUS	added	Toronto
https://careers.telus.com/job/Toronto-Senior-Business-Analyst-Supply-Chain-Operations-Mobile-Klinik-ON-M5J-2V5/603438817/	2026-07-05	successfactors-api	Senior Business Analyst - Supply Chain Operations Mobile Klinik	TELUS	added	Toronto
https://careers.telus.com/job/Montr%C3%A9al-Team-Manager-Clinic-Operations-%28nursing%29-QC-H3A-3J2/600459617/	2026-07-05	successfactors-api	Team Manager - Clinic Operations (nursing)	TELUS	added	Montréal
https://careers.telus.com/job/Vancouver-Float-Plane-Pilot-TELUS-Corporate-Flight-Operations-BC/602447217/	2026-07-05	successfactors-api	Float Plane Pilot - TELUS Corporate Flight Operations	TELUS	added	Vancouver
https://careers.telus.com/job/Burnaby-Security-Automation-Consultant%2C-Cyber-Defence-Operations-BC-V5G-4S4/602454917/	2026-07-05	successfactors-api	Security Automation Consultant, Cyber Defence Operations	TELUS	added	Burnaby
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Toronto/Business-Development--Senior-Manager_REQ-5087	2026-07-05	workday-api	Business Development, Senior Manager	Clio	added	3 Locations
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Vancouver/Senior-Manager--Employee-Engagement_REQ-5113	2026-07-05	workday-api	Senior Manager, Employee Engagement	Clio	added	2 Locations
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Remote---Canada/Director-of-Product-Design--Work---Enterprise_REQ-4625	2026-07-05	workday-api	Director of Product Design, Foundations	Clio	added	5 Locations
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Dublin/Workplace-Experience-Program-Manager_REQ-4879	2026-07-05	workday-api	Workplace Experience Program Manager	Clio	added	Dublin
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/New-York/GM--Sharedo-US_BF-REQ-3457	2026-07-05	workday-api	Director of Professional Services	Clio	added	2 Locations
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Vancouver/Senior-Manager--Talent-Development---Learning--14-Month-Contract-_REQ-4969	2026-07-05	workday-api	Senior Manager, Talent Development & Learning (14 Month Contract)	Clio	added	3 Locations
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Toronto/Senior-Strategy-and-Analytics-Specialist_REQ-4955	2026-07-05	workday-api	Senior Strategy and Analytics Specialist	Clio	added	3 Locations
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Vancouver/Senior-Director--Inbound-Marketing-and-Operations--12---18-Month-Fixed-Term-Contract-_BF-REQ-4278	2026-07-05	workday-api	Senior Director, Inbound Marketing and Operations	Clio	added	5 Locations
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Toronto/Senior-Analyst--CS-Strategy-and-Analytics_REQ-4495	2026-07-05	workday-api	Senior Analyst, CS Strategy and Analytics	Clio	added	4 Locations
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Remote---San-Frans-USA/Senior-Manager--Search-Experience--AEO--GEO--SEO-_BF-REQ-4050	2026-07-05	workday-api	Senior Manager, Search Experience (AEO, GEO, SEO)	Clio	added	6 Locations
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Toronto/Senior-Strategy-and-Operations-Associate_REQ-4583	2026-07-05	workday-api	Senior Strategy and Operations Associate	Clio	added	2 Locations
https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Vancouver/Senior-Program-Manager--Talent-Management_REQ-4508	2026-07-05	workday-api	Senior Program Manager, Talent Management	Clio	added	3 Locations
https://www.amazon.jobs/en/jobs/10465771/senior-program-manager-amazon-operations-amazon-brazil-operations	2026-07-05	amazon-api	Senior Program Manager, Amazon Operations, Amazon Brazil Operations	Amazon Servicos de Varejo do Brasil Ltda.	added	Sao Paulo, Sao Paulo, BRA
https://www.amazon.jobs/en/jobs/10465707/category-manager-packaging-global-procurement-operations-gpo	2026-07-05	amazon-api	Category Manager, Packaging, Global Procurement Operations (GPO)	Amazon EU Sarl	added	Luxembourg, LUX
https://www.amazon.jobs/en/jobs/10465565/operations-supervisor-za-ops	2026-07-05	amazon-api	Operations Supervisor, ZA OPS	Amazon Commercial Services (South Africa) (Pty) Ltd - N09	added	Cape Town, Western Cape, ZAF
https://www.amazon.jobs/en/jobs/10465558/operations-supervisor-durban-za-ops	2026-07-05	amazon-api	Operations Supervisor (Durban), ZA OPS	Amazon Commercial Services (South Africa) (Pty) Ltd - N09	added	Johannesburg, Gauteng, ZAF
https://www.amazon.jobs/en/jobs/10465400/operations-executive-otr-amazon-now-egypt	2026-07-05	amazon-api	Operations Executive OTR, Amazon Now - Egypt	Souq.com for E-Commerce LLC - G32	added	Alexandria, EGY
https://www.amazon.jobs/en/jobs/10465775/operations-supervisor-process-assistant-outbound-day-shift	2026-07-05	amazon-api	Operations Supervisor (Process Assistant), Outbound - Day Shift	Amazon Commercial Services Pty Ltd	added	Melbourne, Victoria, AUS
https://www.amazon.jobs/en/jobs/10465269/operations-manager	2026-07-05	amazon-api	Operations Manager	Amazon.com Services LLC	added	Breinigsville, Pennsylvania, USA
https://www.amazon.jobs/en/jobs/10465251/tech-infra-program-manager-leo-ground-infrastructure	2026-07-05	amazon-api	Tech Infra Program Manager, Leo Ground Infrastructure	Amazon Kuiper Manufacturing Enterprises LLC	added	Bellevue, Washington, USA
https://www.amazon.jobs/en/jobs/10465794/operations-manager-dekalb-il-sort-center	2026-07-05	amazon-api	Operations Manager - Dekalb IL, Sort Center	Amazon.com Services LLC	added	DeKalb, Illinois, USA
https://www.amazon.jobs/en/jobs/10465742/regional-infrastructure-operations-manager-datacenter-operations-data-center-infraops	2026-07-05	amazon-api	Regional Infrastructure Operations Manager, Datacenter Operations, Data Center InfraOps	Amazon Data Services Sweden AB	added	Eskilstuna, Sodermanland County, SWE
https://www.amazon.jobs/en/jobs/10464691/sr-operations-manager	2026-07-05	amazon-api	Sr. Operations Manager	Amazon.com Services LLC	added	Concord, North Carolina, USA
https://www.amazon.jobs/en/jobs/10464349/operations-manager-amazon-logistics	2026-07-05	amazon-api	Operations Manager, Amazon Logistics	Servicios Comerciales Amazon Mexico S. de R.L. de C.V.	added	Monterrey, Nuevo Leon, MEX
https://www.amazon.jobs/en/jobs/10464334/sr-pm-mktg-ops-agentic-channel-technology-operations	2026-07-05	amazon-api	Sr PM, Mktg Ops (Agentic), Channel Technology & Operations	Amazon Web Services, Inc.	added	Mountain View, California, USA
https://www.amazon.jobs/en/jobs/10465305/escalations-specialist-portuguese-worldwide-operations-security-wwos	2026-07-05	amazon-api	Escalations Specialist - Portuguese, Worldwide Operations Security (WWOS)	Amazon.com Services LLC	added	Goodyear, Arizona, USA
https://www.amazon.jobs/en/jobs/10465582/escalations-specialist-french-worldwide-operations-security-wwos	2026-07-05	amazon-api	Escalations Specialist - French, Worldwide Operations Security (WWOS)	Amazon.com Services LLC	added	Goodyear, Arizona, USA
https://www.amazon.jobs/en/jobs/10464253/sr-technical-program-manager-pxt-central-science	2026-07-05	amazon-api	Sr. Technical Program Manager, PXT Central Science	Amazon.com Services LLC	added	Bellevue, Washington, USA
https://www.amazon.jobs/en/jobs/10465186/senior-program-manager-special-projects-investigations	2026-07-05	amazon-api	Senior Program Manager, Special Projects & Investigations	Amazon.com Services LLC	added	Seattle, Washington, USA
https://www.amazon.jobs/en/jobs/10465090/sr-program-manager-aws-pxt-aws-pxt	2026-07-05	amazon-api	Sr Program Manager, AWS PXT, AWS PXT	Amazon.com Services LLC	added	Seattle, Washington, USA
https://www.amazon.jobs/en/jobs/10464361/site-technical-manager-global-manufacturing-operations	2026-07-05	amazon-api	Site Technical Manager, Global Manufacturing & Operations	Amazon Innovation Center (Shenzhen) Company Limited	added	Shenzhen, CHN
https://www.amazon.jobs/en/jobs/10465452/tech-infrastructure-program-manager-aws-data-center-planning-delivery	2026-07-05	amazon-api	Tech Infrastructure Program Manager, AWS Data Center Planning & Delivery	ADSIPL - Telangana	added	Hyderabad, Telangana, IND
https://www.amazon.jobs/en/jobs/10465451/sr-tech-infra-program-manager-dcpd	2026-07-05	amazon-api	Sr Tech Infra Program Manager, DCPD	ADSIPL - Telangana	added	Hyderabad, Telangana, IND
https://www.amazon.jobs/en/jobs/10465635/data-center-program-manager	2026-07-05	amazon-api	Data Center Program Manager	Amazon Data Services Spain, S.L.	added	Zaragoza, Aragon, ESP
https://www.amazon.jobs/en/jobs/10463444/program-manager-qc-inventory-health-supply-chain	2026-07-05	amazon-api	Program Manager - QC Inventory Health, Supply Chain	Souq.com for E-Commerce LLC	added	Cairo, EGY
https://www.amazon.jobs/en/jobs/10464739/operations-manager-za-fulfillment-operations	2026-07-05	amazon-api	Operations Manager, ZA Fulfillment & Operations	Amazon Commercial Services (South Africa) (Pty) Ltd - N09	added	Johannesburg, Gauteng, ZAF
https://www.amazon.jobs/en/jobs/10464570/escalations-specialist-italian-worldwide-operations-security-wwos	2026-07-05	amazon-api	Escalations Specialist Italian, Worldwide Operations Security (WWOS)	Amazon.com Services LLC	added	Goodyear, Arizona, USA
https://www.amazon.jobs/en/jobs/10463293/head-of-ai-australia-new-zealand-aws	2026-07-05	amazon-api	Head of AI, Australia & New Zealand, AWS	Amazon Web Services Australia Pty Ltd	added	Sydney, New South Wales, AUS
https://www.amazon.jobs/en/jobs/10464572/escalations-specialist-spanish-worldwide-operations-security-wwos	2026-07-05	amazon-api	Escalations Specialist - Spanish, Worldwide Operations Security (WWOS)	Amazon.com Services LLC	added	Goodyear, Arizona, USA
https://www.amazon.jobs/en/jobs/10463286/program-manager-space-simulation-lab-amazon-leo	2026-07-05	amazon-api	Program Manager, Space Simulation Lab Amazon Leo	Amazon Kuiper Manufacturing Enterprises LLC	added	Redmond, Washington, USA
https://www.amazon.jobs/en/jobs/10462755/retail-lead-associate-reduced-time-customer-experience-operations	2026-07-05	amazon-api	Retail Lead Associate (Reduced-Time), Customer Experience Operations	Prime Now LLC - E78	added	St Petersburg, Florida, USA
https://www.amazon.jobs/en/jobs/10465017/technical-program-manager-iii-rex	2026-07-05	amazon-api	Technical Program Manager III, REX	ADCI HYD 13 SEZ	added	Hyderabad, Telangana, IND
https://www.amazon.jobs/en/jobs/10464372/senior-strategic-program-manager-inbound-vendor-excellence	2026-07-05	amazon-api	Senior Strategic Program Manager, Inbound Vendor Excellence	Amazon Commercial Services Pty Ltd	added	Sydney, New South Wales, AUS
https://www.amazon.jobs/en/jobs/10462145/operations-manager-amazon	2026-07-05	amazon-api	Operations Manager, Amazon	ASSPL - Maharashtra - C32	added	Mumbai, Maharashtra, IND
https://www.amazon.jobs/en/jobs/10462128/operations-manager-amazon	2026-07-05	amazon-api	Operations Manager, Amazon	ASSPL - Haryana - C77	added	Gurugram, Haryana, IND
https://www.amazon.jobs/en/jobs/10464467/operations-city-manager-uaf	2026-07-05	amazon-api	Operations City Manager, UAF	Souq.com for E-Commerce LLC	added	Cairo, EGY
https://www.amazon.jobs/en/jobs/10462123/operations-center-specialist	2026-07-05	amazon-api	Operations Center Specialist	Amazon.com Services LLC - A57	added	Tempe, Arizona, USA
https://www.amazon.jobs/en/jobs/10465515/accounting-analyst-finance-operations-accounting-and-analysis	2026-07-05	amazon-api	Accounting Analyst, Finance Operations Accounting and Analysis	Amazon (China) Holding Company Limited	added	Beijing, CHN
https://www.amazon.jobs/en/jobs/10463383/operations-supervisor-cai9-sort-center	2026-07-05	amazon-api	Operations Supervisor , CAI9 Sort Center	Souq.com for E-Commerce LLC - G32	added	Cairo, EGY
https://www.amazon.jobs/en/jobs/10462137/program-manager-advertising-avs-experts	2026-07-05	amazon-api	Program Manager (Advertising), AVS Experts	Amazon Commercial Services Pty Ltd	added	Sydney, New South Wales, AUS
https://www.amazon.jobs/en/jobs/10463268/operations-supervisor	2026-07-05	amazon-api	Operations Supervisor	Amazon Commercial Services Pty Ltd	added	Sydney, New South Wales, AUS
https://www.amazon.jobs/en/jobs/10461968/operations-program-manager-global-operations-devices-services-systems	2026-07-05	amazon-api	Operations Program Manager, Global Operations Devices, Services & Systems	Amazon Innovation Center (Shenzhen) Company Limited Shanghai Branch	added	Shenzhen, CHN
https://www.amazon.jobs/en/jobs/10464849/learning-management-system-specialist-global-rad-operations	2026-07-05	amazon-api	Learning Management System Specialist, Global RAD Operations	Amazon.com Services LLC	added	Antioch, Tennessee, USA
https://www.amazon.jobs/en/jobs/10464332/operations-manager-worldwide-operations	2026-07-05	amazon-api	Operations Manager, Worldwide Operations	Servicios Comerciales Amazon Mexico S. de R.L. de C.V.	added	Guadalajara, Jalisco, MEX
https://www.amazon.jobs/en/jobs/10462731/data-center-operations-manager-dcc-communities	2026-07-05	amazon-api	Data Center Operations Manager, DCC Communities	Amazon Data Services, Inc.	added	Clifton, Texas, USA
https://www.amazon.jobs/en/jobs/10461521/data-center-technical-infrastructure-program-manager-critical-projects-implementation	2026-07-05	amazon-api	Data Center Technical Infrastructure Program Manager, Critical Projects Implementation	Amazon Data Services, Inc.	added	Herndon, Virginia, USA
https://www.amazon.jobs/en/jobs/10464314/operations-manager-amxl-mdw8	2026-07-05	amazon-api	Operations Manager, AMXL-MDW8	Amazon.com Services LLC	added	Waukegan, Illinois, USA
https://www.amazon.jobs/en/jobs/10462839/program-manager-denied-party-screening-dps-dps-onboarding-and-business-integration	2026-07-05	amazon-api	Program Manager, Denied Party Screening (DPS), DPS Onboarding and Business Integration	Amazon.com Services LLC	added	Seattle, Washington, USA
https://www.amazon.jobs/en/jobs/10462515/director-economist-head-of-experimentation-value-devices-science-optimization-dso	2026-07-05	amazon-api	Director, Economist - Head of Experimentation & Value, Devices Science Optimization (DSO)	Amazon.com Services LLC	added	Seattle, Washington, USA
